順位,母父馬,着別度数,勝率,連対率,複勝率,単勝回収値,複勝回収値,単勝適正回収値,平均着順,平均人気,平均単勝オッズ,単勝平均,複勝平均,マーク数,マーク率,２着率,３着率,平均タイム,平均1Fタイム,平均速度
548,"Bold Bidder",  1-  0-  0-  4/  5,20.0%,20.0%,20.0%,252,56,392.3,6.6着,9.2人気,39.3,1260,280,0,0.0%,0.0%,0.0%,114.08,12.68,56.80
549,ニルコス,  1-  0-  0-  3/  4,25.0%,25.0%,25.0%,65,32,157.6,6.0着,5.8人気,14.2,260,130,0,0.0%,0.0%,0.0%,115.88,12.88,55.92
550,"State Dinner",  1-  0-  0-  3/  4,25.0%,25.0%,25.0%,4720,540,755.2,8.3着,9.5人気,71.6,18880,2160,0,0.0%,0.0%,0.0%,121.18,13.46,53.48
551,プリヴイカウンシラー,  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,125,65,197.9,2.5着,3.5人気,6.0,250,130,0,0.0%,0.0%,0.0%,114.95,12.77,56.37
552,Margouillat,  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,185,65,301.2,2.5着,5.0人気,10.0,370,130,0,0.0%,0.0%,0.0%,116.05,12.89,55.84
553,ビワハヤヒデ,  1-  0-  0-  7/  8,12.5%,12.5%,12.5%,171,36,230.0,7.1着,7.9人気,91.7,1370,290,0,0.0%,0.0%,0.0%,114.29,12.70,56.70
554,クリミナルタイプ,  1-  0-  0- 10/ 11,9.1%,9.1%,9.1%,61,20,129.5,8.3着,7.3人気,58.4,680,220,0,0.0%,0.0%,0.0%,115.69,12.85,56.01
555,"Green Forest",  1-  0-  0-  5/  6,16.7%,16.7%,16.7%,255,50,217.3,7.2着,6.5人気,21.3,1530,300,0,0.0%,0.0%,0.0%,116.73,12.97,55.51
556,リアルム,  1-  0-  0-  4/  5,20.0%,20.0%,20.0%,80,30,163.1,6.6着,9.0人気,55.6,400,150,0,0.0%,0.0%,0.0%,114.88,12.76,56.41
557,アトランテイス,  1-  0-  0-  5/  6,16.7%,16.7%,16.7%,46,21,131.4,7.7着,5.8人気,16.2,280,130,0,0.0%,0.0%,0.0%,117.07,13.01,55.35
558,"Dubai Millennium",  1-  0-  0-  5/  6,16.7%,16.7%,16.7%,58,23,143.7,8.2着,5.5人気,17.3,350,140,0,0.0%,0.0%,0.0%,115.92,12.88,55.90
559,ドレスアツプ,  1-  0-  0-  4/  5,20.0%,20.0%,20.0%,128,52,393.6,8.6着,9.8人気,58.4,640,260,0,0.0%,0.0%,0.0%,117.26,13.03,55.26
560,タニノムーテイエ,  1-  0-  0-  4/  5,20.0%,20.0%,20.0%,24,24,89.5,6.6着,6.4人気,17.7,120,120,0,0.0%,0.0%,0.0%,116.40,12.93,55.67
561,Alhaarth,  1-  0-  0-  4/  5,20.0%,20.0%,20.0%,54,28,190.2,7.8着,6.0人気,22.9,270,140,0,0.0%,0.0%,0.0%,115.84,12.87,55.94
562,Supremo,  1-  0-  0-  3/  4,25.0%,25.0%,25.0%,395,87,763.6,7.5着,9.5人気,83.3,1580,350,0,0.0%,0.0%,0.0%,114.65,12.74,56.52
563,Grindstone,  1-  0-  0-  3/  4,25.0%,25.0%,25.0%,87,35,116.5,5.8着,2.3人気,5.1,350,140,0,0.0%,0.0%,0.0%,115.03,12.78,56.34
564,キタノトウザイ,  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,285,100,521.0,3.0着,5.0人気,33.2,570,200,0,0.0%,0.0%,0.0%,119.30,13.26,54.32
565,"Polish Navy",  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,85,60,166.2,3.0着,5.0人気,37.6,170,120,0,0.0%,0.0%,0.0%,115.55,12.84,56.08
566,デヒア,  1-  0-  0- 13/ 14,7.1%,7.1%,7.1%,38,13,199.4,10.6着,9.6人気,141.1,540,190,0,0.0%,0.0%,0.0%,116.29,12.92,55.72
567,Explodent,  1-  0-  0-  8/  9,11.1%,11.1%,11.1%,275,25,182.7,8.0着,7.3人気,96.4,2480,230,0,0.0%,0.0%,0.0%,116.60,12.96,55.57
568,マンオブビイジヨン,  1-  0-  0-  7/  8,12.5%,12.5%,12.5%,21,13,147.6,11.0着,11.8人気,113.4,170,110,0,0.0%,0.0%,0.0%,114.80,12.76,56.45
569,ディアブロ,  1-  0-  0-  7/  8,12.5%,12.5%,12.5%,65,20,337.7,8.0着,9.6人気,145.1,520,160,0,0.0%,0.0%,0.0%,116.24,12.92,55.75
570,ネルシウス,  1-  0-  0-  6/  7,14.3%,14.3%,14.3%,30,18,110.9,8.0着,6.7人気,25.0,210,130,0,0.0%,0.0%,0.0%,114.60,12.73,56.54
571,デイカードレム,  1-  0-  0-  6/  7,14.3%,14.3%,14.3%,31,14,179.4,9.9着,9.3人気,117.7,220,100,0,0.0%,0.0%,0.0%,116.94,12.99,55.41
572,ソヴィエトスター,  1-  0-  0-  5/  6,16.7%,16.7%,16.7%,58,21,200.0,8.0着,7.7人気,113.8,350,130,0,0.0%,0.0%,0.0%,117.25,13.03,55.27
573,カネミノブ,  1-  0-  0-  5/  6,16.7%,16.7%,16.7%,100,41,258.7,10.7着,9.5人気,126.6,600,250,0,0.0%,0.0%,0.0%,116.67,12.96,55.54
574,カーネルシンボリ,  1-  0-  0-  5/  6,16.7%,16.7%,16.7%,135,58,353.8,7.8着,7.8人気,58.3,810,350,0,0.0%,0.0%,0.0%,116.62,12.96,55.57
575,ライオンハーテツド,  1-  0-  0-  4/  5,20.0%,20.0%,20.0%,26,22,94.4,9.0着,8.6人気,54.9,130,110,0,0.0%,0.0%,0.0%,117.38,13.04,55.21
576,スターアツフエアー,  1-  0-  0-  4/  5,20.0%,20.0%,20.0%,280,74,367.9,9.2着,8.8人気,83.5,1400,370,0,0.0%,0.0%,0.0%,119.34,13.26,54.30
577,オース,  1-  0-  0-  4/  5,20.0%,20.0%,20.0%,386,60,488.8,7.0着,8.4人気,96.6,1930,300,0,0.0%,0.0%,0.0%,117.12,13.01,55.33
578,"Pampered King",  1-  0-  0-  4/  5,20.0%,20.0%,20.0%,122,50,329.4,8.6着,9.0人気,36.2,610,250,0,0.0%,0.0%,0.0%,118.04,13.12,54.90
579,ロングリート,  1-  0-  0-  3/  4,25.0%,25.0%,25.0%,280,70,398.4,7.5着,6.3人気,25.4,1120,280,0,0.0%,0.0%,0.0%,119.13,13.24,54.40
580,ビンゴガルー,  1-  0-  0-  3/  4,25.0%,25.0%,25.0%,187,52,465.7,8.3着,8.0人気,56.9,750,210,0,0.0%,0.0%,0.0%,116.95,12.99,55.41
581,サミーデイヴイス,  1-  0-  0-  3/  4,25.0%,25.0%,25.0%,1032,150,546.6,6.3着,7.8人気,28.2,4130,600,0,0.0%,0.0%,0.0%,117.48,13.05,55.16
582,キヨウエイプロミス,  1-  0-  0-  3/  4,25.0%,25.0%,25.0%,62,32,172.4,7.8着,8.3人気,138.1,250,130,0,0.0%,0.0%,0.0%,117.05,13.01,55.36
583,ウイルデイール,  1-  0-  0-  3/  4,25.0%,25.0%,25.0%,100,35,243.3,7.5着,7.5人気,26.2,400,140,0,0.0%,0.0%,0.0%,117.28,13.03,55.25
584,インフアチユエイシヨン,  1-  0-  0-  3/  4,25.0%,25.0%,25.0%,105,35,305.8,6.5着,8.5人気,36.1,420,140,0,0.0%,0.0%,0.0%,116.50,12.94,55.62
585,Manacle,  1-  0-  0-  3/  4,25.0%,25.0%,25.0%,175,42,153.5,7.3着,4.0人気,7.0,700,170,0,0.0%,0.0%,0.0%,116.38,12.93,55.68
586,Alysheba,  1-  0-  0-  3/  4,25.0%,25.0%,25.0%,45,25,100.7,7.3着,3.5人気,7.5,180,100,0,0.0%,0.0%,0.0%,117.50,13.06,55.15
587,ムーリン,  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,306,60,770.6,9.0着,9.7人気,71.1,920,180,0,0.0%,0.0%,0.0%,117.40,13.04,55.20
588,ミシエロ,  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,50,36,140.5,5.3着,6.0人気,32.4,150,110,0,0.0%,0.0%,0.0%,116.10,12.90,55.81
589,マリエンバード,  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,583,180,946.3,6.0着,8.0人気,41.4,1750,540,0,0.0%,0.0%,0.0%,116.63,12.96,55.56
590,ダイナレター,  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,606,116,1089.4,8.7着,9.0人気,133.6,1820,350,0,0.0%,0.0%,0.0%,115.27,12.81,56.22
591,ストラヴィンスキー,  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,196,66,562.2,9.3着,10.7人気,166.7,590,200,0,0.0%,0.0%,0.0%,115.17,12.80,56.27
592,"Wavering Monarch",  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,83,43,170.5,7.7着,3.3人気,8.9,250,130,0,0.0%,0.0%,0.0%,115.27,12.81,56.22
593,Vigors,  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,70,46,179.9,8.7着,6.7人気,70.1,210,140,0,0.0%,0.0%,0.0%,115.17,12.80,56.27
594,"Sir Cat",  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,260,86,359.0,7.0着,5.7人気,11.5,780,260,0,0.0%,0.0%,0.0%,115.67,12.85,56.02
595,"No Lute",  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,66,33,74.0,4.7着,1.3人気,2.2,200,100,0,0.0%,0.0%,0.0%,118.13,13.13,54.85
596,Icecapade,  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,73,43,206.5,7.3着,6.7人気,45.7,220,130,0,0.0%,0.0%,0.0%,117.17,13.02,55.31
597,"Golden Act",  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,216,73,526.6,6.3着,7.0人気,43.4,650,220,0,0.0%,0.0%,0.0%,114.67,12.74,56.51
598,Fayruz,  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,146,73,411.5,7.7着,8.7人気,87.2,440,220,0,0.0%,0.0%,0.0%,115.30,12.81,56.20
599,"Bob Back",  1-  0-  0-  2/  3,33.3%,33.3%,33.3%,70,33,110.1,4.7着,2.0人気,3.9,210,100,0,0.0%,0.0%,0.0%,115.37,12.82,56.17
600,メジロカツザン,  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,215,90,396.6,6.0着,7.5人気,27.7,430,180,0,0.0%,0.0%,0.0%,115.65,12.85,56.03
601,タンデイ,  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,470,105,477.4,5.0着,6.0人気,9.6,940,210,0,0.0%,0.0%,0.0%,116.85,12.98,55.46
602,シルバーチャーム,  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,80,55,155.3,6.0着,6.0人気,27.0,160,110,0,0.0%,0.0%,0.0%,116.90,12.99,55.43
603,サクラテルノオー,  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,7595,2075,8263.1,4.5着,11.0人気,166.6,15190,4150,0,0.0%,0.0%,0.0%,115.55,12.84,56.08
604,アイアンリージ,  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,145,70,273.2,3.5着,6.0人気,25.1,290,140,0,0.0%,0.0%,0.0%,114.85,12.76,56.42
605,"Victory Gallop",  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,545,100,1031.1,5.0着,7.0人気,100.8,1090,200,0,0.0%,0.0%,0.0%,115.05,12.78,56.32
606,Thatching,  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,285,75,527.9,7.0着,5.5人気,38.6,570,150,0,0.0%,0.0%,0.0%,115.00,12.78,56.35
607,"Royal Anthem",  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,350,80,471.0,4.0着,5.5人気,10.7,700,160,0,0.0%,0.0%,0.0%,113.80,12.64,56.94
608,"Red Sunset",  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,215,85,414.0,4.5着,7.0人気,57.9,430,170,0,0.0%,0.0%,0.0%,115.90,12.88,55.91
609,"Northern Jove",  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,415,120,570.0,6.5着,5.0人気,13.3,830,240,0,0.0%,0.0%,0.0%,113.55,12.62,57.07
610,"Lord At War",  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,690,180,966.0,5.5着,8.0人気,23.0,1380,360,0,0.0%,0.0%,0.0%,115.75,12.86,55.98
611,"Dubai Destination",  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,135,65,225.5,4.0着,3.0人気,8.2,270,130,0,0.0%,0.0%,0.0%,113.65,12.63,57.02
612,"Dr Devious",  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,130,65,256.4,7.0着,7.0人気,93.9,260,130,0,0.0%,0.0%,0.0%,116.15,12.91,55.79
613,"Bluegrass Cat",  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,120,70,142.4,6.5着,1.5人気,3.0,240,140,0,0.0%,0.0%,0.0%,114.35,12.71,56.67
614,Aggressor,  1-  0-  0-  1/  2,50.0%,50.0%,50.0%,80,55,153.2,5.0着,5.5人気,18.9,160,110,0,0.0%,0.0%,0.0%,115.60,12.84,56.06
615,プルコワパス,  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,480,130,480.0,1.0着,3.0人気,4.8,480,130,0,0.0%,0.0%,0.0%,116.10,12.90,55.81
616,ニユーカイモン,  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,2880,420,2880.0,1.0着,8.0人気,28.8,2880,420,0,0.0%,0.0%,0.0%,117.40,13.04,55.20
617,トスカイ,  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,140,100,140.0,1.0着,1.0人気,1.4,140,100,0,0.0%,0.0%,0.0%,118.60,13.18,54.64
618,シヤレー,  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,160,110,160.0,1.0着,1.0人気,1.6,160,110,0,0.0%,0.0%,0.0%,115.20,12.80,56.25
619,"Two Punch",  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,160,110,160.0,1.0着,1.0人気,1.6,160,110,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
620,"Tara Road",  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,500,140,500.0,1.0着,3.0人気,5.0,500,140,0,0.0%,0.0%,0.0%,117.20,13.02,55.29
621,"Table Play",  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,670,180,670.0,1.0着,3.0人気,6.7,670,180,0,0.0%,0.0%,0.0%,111.50,12.39,58.12
622,"Stormy Atlantic",  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,640,270,640.0,1.0着,4.0人気,6.4,640,270,0,0.0%,0.0%,0.0%,113.20,12.58,57.24
623,"Smoke Glacken",  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,610,220,610.0,1.0着,3.0人気,6.1,610,220,0,0.0%,0.0%,0.0%,111.50,12.39,58.12
624,Sagace,  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,150,110,150.0,1.0着,1.0人気,1.5,150,110,0,0.0%,0.0%,0.0%,116.20,12.91,55.77
625,Potrillazo,  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,450,160,450.0,1.0着,2.0人気,4.5,450,160,0,0.0%,0.0%,0.0%,114.90,12.77,56.40
626,"Oh Say",  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,680,170,680.0,1.0着,3.0人気,6.8,680,170,0,0.0%,0.0%,0.0%,117.00,13.00,55.38
627,"Northern Afleet",  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,1200,220,1200.0,1.0着,5.0人気,12.0,1200,220,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
628,Nagea,  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,640,240,640.0,1.0着,4.0人気,6.4,640,240,0,0.0%,0.0%,0.0%,111.10,12.34,58.33
629,Dowsing,  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,140,110,140.0,1.0着,1.0人気,1.4,140,110,0,0.0%,0.0%,0.0%,113.80,12.64,56.94
630,"Darby Creek Road",  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,230,120,230.0,1.0着,2.0人気,2.3,230,120,0,0.0%,0.0%,0.0%,113.20,12.58,57.24
631,"Commanche Run",  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,100,100,100.0,1.0着,1.0人気,1.0,100,100,0,0.0%,0.0%,0.0%,118.50,13.17,54.68
632,Azamour,  1-  0-  0-  0/  1,100.0%,100.0%,100.0%,1180,500,1180.0,1.0着,4.0人気,11.8,1180,500,0,0.0%,0.0%,0.0%,112.60,12.51,57.55
633,ステユーペンダス,  0-  6-  6- 25/ 37,0.0%,16.2%,32.4%,0,71,0.0,6.1着,6.5人気,30.7,,219,0,0.0%,16.2%,16.2%,116.60,12.96,55.57
634,コリムスキー,  0-  5-  3- 15/ 23,0.0%,21.7%,34.8%,0,175,0.0,5.8着,7.7人気,48.2,,505,0,0.0%,21.7%,13.0%,116.67,12.96,55.54
635,Affirmed,  0-  5-  1- 24/ 30,0.0%,16.7%,20.0%,0,57,0.0,7.4着,6.8人気,74.0,,288,0,0.0%,16.7%,3.3%,116.55,12.95,55.60
636,"Broad Brush",  0-  4-  3-  8/ 15,0.0%,26.7%,46.7%,0,128,0.0,5.4着,5.1人気,28.5,,276,0,0.0%,26.7%,20.0%,114.28,12.70,56.70
637,Exuberant,  0-  4-  2-  1/  7,0.0%,57.1%,85.7%,0,131,0.0,3.4着,1.9人気,4.5,,153,0,0.0%,57.1%,28.6%,113.07,12.56,57.31
638,トワイニング,  0-  4-  1- 11/ 16,0.0%,25.0%,31.3%,0,62,0.0,7.8着,7.9人気,82.2,,250,0,0.0%,25.0%,6.3%,116.29,12.92,55.72
639,"Pleasant Tap",  0-  4-  0- 13/ 17,0.0%,23.5%,23.5%,0,153,0.0,6.9着,6.2人気,40.1,,652,0,0.0%,23.5%,0.0%,113.99,12.67,56.85
640,パークリージエント,  0-  3-  3- 20/ 26,0.0%,11.5%,23.1%,0,85,0.0,7.1着,8.3人気,87.7,,372,0,0.0%,11.5%,11.5%,116.27,12.92,55.73
641,メジロライアン,  0-  3-  2- 30/ 35,0.0%,8.6%,14.3%,0,35,0.0,8.1着,7.7人気,63.8,,246,0,0.0%,8.6%,5.7%,117.21,13.02,55.28
642,マグニテユード,  0-  3-  2- 15/ 20,0.0%,15.0%,25.0%,0,156,0.0,8.4着,8.6人気,65.9,,626,0,0.0%,15.0%,10.0%,115.51,12.83,56.10
643,バウンテイアス,  0-  3-  2- 10/ 15,0.0%,20.0%,33.3%,0,67,0.0,5.9着,6.5人気,28.6,,202,0,0.0%,20.0%,13.3%,116.80,12.98,55.48
644,キングヘイロー,  0-  3-  1- 21/ 25,0.0%,12.0%,16.0%,0,152,0.0,7.5着,10.0人気,172.0,,950,0,0.0%,12.0%,4.0%,115.70,12.86,56.00
645,"Law Society",  0-  3-  1-  8/ 12,0.0%,25.0%,33.3%,0,85,0.0,7.9着,6.6人気,31.0,,258,0,0.0%,25.0%,8.3%,115.33,12.81,56.19
646,ブラツクスキー,  0-  3-  1-  6/ 10,0.0%,30.0%,40.0%,0,158,0.0,6.3着,6.7人気,54.6,,395,0,0.0%,30.0%,10.0%,114.98,12.78,56.36
647,デイバインギフト,  0-  3-  0- 18/ 21,0.0%,14.3%,14.3%,0,56,0.0,6.7着,7.5人気,74.0,,393,0,0.0%,14.3%,0.0%,117.87,13.10,54.98
648,ビシヨツプボブ,  0-  3-  0- 19/ 22,0.0%,13.6%,13.6%,0,36,0.0,8.0着,8.4人気,73.5,,270,0,0.0%,13.6%,0.0%,116.37,12.93,55.68
649,エリモシブレー,  0-  3-  0-  6/  9,0.0%,33.3%,33.3%,0,87,0.0,7.4着,7.7人気,26.8,,263,0,0.0%,33.3%,0.0%,114.92,12.77,56.39
650,"Don B.",  0-  3-  0-  1/  4,0.0%,75.0%,75.0%,0,142,0.0,4.8着,5.3人気,43.5,,190,0,0.0%,75.0%,0.0%,115.55,12.84,56.08
651,ダラノーア,  0-  2-  4- 15/ 21,0.0%,9.5%,28.6%,0,78,0.0,6.5着,6.8人気,30.1,,273,0,0.0%,9.5%,19.0%,117.49,13.05,55.15
652,Dayjur,  0-  2-  3- 20/ 25,0.0%,8.0%,20.0%,0,135,0.0,7.5着,7.7人気,59.8,,678,0,0.0%,8.0%,12.0%,116.13,12.90,55.80
653,ステートリードン,  0-  2-  3- 11/ 16,0.0%,12.5%,31.3%,0,108,0.0,6.8着,6.1人気,30.0,,348,0,0.0%,12.5%,18.8%,115.44,12.83,56.13
654,Assert,  0-  2-  3- 12/ 17,0.0%,11.8%,29.4%,0,174,0.0,7.9着,9.0人気,103.7,,592,0,0.0%,11.8%,17.6%,116.41,12.93,55.66
655,"Cure the Blues",  0-  2-  2- 20/ 24,0.0%,8.3%,16.7%,0,23,0.0,6.6着,6.3人気,44.2,,142,0,0.0%,8.3%,8.3%,116.53,12.95,55.61
656,テイツトフオアタツト,  0-  2-  2- 16/ 20,0.0%,10.0%,20.0%,0,51,0.0,6.6着,6.5人気,33.3,,255,0,0.0%,10.0%,10.0%,116.01,12.89,55.86
657,カツラギエース,  0-  2-  2- 22/ 26,0.0%,7.7%,15.4%,0,39,0.0,7.3着,7.2人気,44.8,,258,0,0.0%,7.7%,7.7%,116.25,12.92,55.74
658,メンデス,  0-  2-  2- 12/ 16,0.0%,12.5%,25.0%,0,35,0.0,7.8着,6.3人気,68.2,,140,0,0.0%,12.5%,12.5%,116.61,12.96,55.57
659,トピオ,  0-  2-  2-  5/  9,0.0%,22.2%,44.4%,0,107,0.0,4.6着,5.6人気,22.5,,242,0,0.0%,22.2%,22.2%,117.17,13.02,55.31
660,アステツク,  0-  2-  2- 18/ 22,0.0%,9.1%,18.2%,0,43,0.0,6.8着,6.0人気,20.5,,238,0,0.0%,9.1%,9.1%,116.90,12.99,55.43
661,ナリタブライアン,  0-  2-  2- 19/ 23,0.0%,8.7%,17.4%,0,88,0.0,8.2着,7.4人気,57.5,,510,0,0.0%,8.7%,8.7%,116.34,12.93,55.70
662,ワツスルタツチ,  0-  2-  2- 17/ 21,0.0%,9.5%,19.0%,0,219,0.0,7.4着,8.4人気,61.3,,1152,0,0.0%,9.5%,9.5%,116.13,12.90,55.80
663,シーフユリユー,  0-  2-  1- 15/ 18,0.0%,11.1%,16.7%,0,61,0.0,6.5着,6.9人気,28.9,,370,0,0.0%,11.1%,5.6%,116.50,12.94,55.62
664,ボールドラツド(USA),  0-  2-  1- 14/ 17,0.0%,11.8%,17.6%,0,27,0.0,7.4着,8.2人気,81.8,,235,0,0.0%,11.8%,5.9%,117.86,13.10,54.98
665,"Jade Robbery",  0-  2-  1-  6/  9,0.0%,22.2%,33.3%,0,84,0.0,5.6着,5.9人気,45.3,,253,0,0.0%,22.2%,11.1%,114.64,12.74,56.52
666,スタイヴアザント,  0-  2-  1-  7/ 10,0.0%,20.0%,30.0%,0,88,0.0,7.2着,5.4人気,23.1,,293,0,0.0%,20.0%,10.0%,116.26,12.92,55.74
667,"Touch Gold",  0-  2-  1-  5/  8,0.0%,25.0%,37.5%,0,57,0.0,5.8着,4.1人気,35.6,,153,0,0.0%,25.0%,12.5%,114.93,12.77,56.38
668,マイネルラヴ,  0-  2-  1-  7/ 10,0.0%,20.0%,30.0%,0,96,0.0,7.2着,6.8人気,43.7,,320,0,0.0%,20.0%,10.0%,114.54,12.73,56.57
669,Starborough,  0-  2-  1-  5/  8,0.0%,25.0%,37.5%,0,312,0.0,5.5着,6.8人気,28.3,,833,0,0.0%,25.0%,12.5%,114.51,12.72,56.59
670,ラテイフイケイシヨン,  0-  2-  1-  7/ 10,0.0%,20.0%,30.0%,0,45,0.0,6.8着,5.4人気,27.0,,150,0,0.0%,20.0%,10.0%,118.57,13.17,54.65
671,ウインザーノツト,  0-  2-  1-  4/  7,0.0%,28.6%,42.9%,0,84,0.0,5.6着,6.4人気,26.5,,295,0,0.0%,28.6%,14.3%,116.19,12.91,55.77
672,フェアジャッジメント,  0-  2-  1-  3/  6,0.0%,33.3%,50.0%,0,113,0.0,6.3着,7.8人気,143.5,,227,0,0.0%,33.3%,16.7%,115.92,12.88,55.90
673,リーフアーマツドネス,  0-  2-  0- 14/ 16,0.0%,12.5%,12.5%,0,18,0.0,7.7着,9.2人気,75.5,,150,0,0.0%,12.5%,0.0%,117.38,13.04,55.21
674,オンリーフオアライフ,  0-  2-  0- 19/ 21,0.0%,9.5%,9.5%,0,24,0.0,6.8着,7.9人気,40.0,,260,0,0.0%,9.5%,0.0%,117.49,13.05,55.15
675,Petionville,  0-  2-  0-  3/  5,0.0%,40.0%,40.0%,0,144,0.0,3.4着,3.6人気,9.4,,360,0,0.0%,40.0%,0.0%,113.52,12.61,57.08
676,"Groom Dancer",  0-  2-  0-  9/ 11,0.0%,18.2%,18.2%,0,60,0.0,6.8着,6.9人気,32.6,,330,0,0.0%,18.2%,0.0%,115.70,12.86,56.01
677,レイバーン,  0-  2-  0-  7/  9,0.0%,22.2%,22.2%,0,33,0.0,5.9着,7.0人気,43.7,,150,0,0.0%,22.2%,0.0%,118.36,13.15,54.75
678,Sassafras,  0-  2-  0-  3/  5,0.0%,40.0%,40.0%,0,60,0.0,5.6着,5.4人気,51.6,,150,0,0.0%,40.0%,0.0%,114.28,12.70,56.70
679,"Gato Del Sol",  0-  2-  0-  2/  4,0.0%,50.0%,50.0%,0,92,0.0,4.0着,4.5人気,15.3,,185,0,0.0%,50.0%,0.0%,116.00,12.89,55.86
680,Apalachee,  0-  2-  0-  2/  4,0.0%,50.0%,50.0%,0,62,0.0,3.5着,2.3人気,5.1,,125,0,0.0%,50.0%,0.0%,116.75,12.97,55.50
681,"Salt Lake",  0-  2-  0-  3/  5,0.0%,40.0%,40.0%,0,46,0.0,6.8着,5.2人気,30.3,,115,0,0.0%,40.0%,0.0%,113.92,12.66,56.88
682,"King's Best",  0-  2-  0-  3/  5,0.0%,40.0%,40.0%,0,114,0.0,6.6着,8.4人気,205.1,,285,0,0.0%,40.0%,0.0%,116.60,12.96,55.57
683,インターメゾ,  0-  2-  0- 14/ 16,0.0%,12.5%,12.5%,0,27,0.0,8.1着,6.6人気,28.4,,220,0,0.0%,12.5%,0.0%,118.23,13.14,54.81
684,ロジンスキー,  0-  2-  0-  8/ 10,0.0%,20.0%,20.0%,0,180,0.0,7.0着,7.8人気,56.8,,900,0,0.0%,20.0%,0.0%,118.61,13.18,54.63
685,"Key to the Mint",  0-  2-  0-  6/  8,0.0%,25.0%,25.0%,0,43,0.0,7.1着,6.8人気,42.1,,175,0,0.0%,25.0%,0.0%,116.51,12.95,55.62
686,エリモホーク,  0-  2-  0-  2/  4,0.0%,50.0%,50.0%,0,137,0.0,5.3着,6.8人気,32.2,,275,0,0.0%,50.0%,0.0%,115.70,12.86,56.01
687,"Northern Prospect",  0-  2-  0-  1/  3,0.0%,66.7%,66.7%,0,86,0.0,4.3着,4.3人気,40.4,,130,0,0.0%,66.7%,0.0%,118.17,13.13,54.84
688,アイグル,  0-  2-  0-  0/  2,0.0%,100.0%,100.0%,0,165,0.0,2.0着,2.5人気,5.0,,165,0,0.0%,100.0%,0.0%,115.25,12.81,56.23
689,"Bet Big",  0-  2-  0-  0/  2,0.0%,100.0%,100.0%,0,140,0.0,2.0着,2.5人気,4.7,,140,0,0.0%,100.0%,0.0%,116.35,12.93,55.69
690,スノツブ,  0-  1-  4- 19/ 24,0.0%,4.2%,20.8%,0,43,0.0,6.2着,5.9人気,20.3,,208,0,0.0%,4.2%,16.7%,116.63,12.96,55.56
691,ライラリツジ,  0-  1-  4-  7/ 12,0.0%,8.3%,41.7%,0,117,0.0,6.2着,6.5人気,36.8,,282,0,0.0%,8.3%,33.3%,115.50,12.83,56.10
