順位,種牡馬,着別度数,勝率,連対率,複勝率,単勝回収値,複勝回収値,単勝適正回収値,平均着順,平均人気,平均単勝オッズ,単勝平均,複勝平均,マーク数,マーク率,２着率,３着率,平均タイム,平均1Fタイム,平均速度
788,ミスタージヨージ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,12.0人気,130.6,,,0,0.0%,0.0%,0.0%,124.60,13.84,52.01
789,ミスキャスト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,8.0人気,81.3,,,0,0.0%,0.0%,0.0%,115.20,12.80,56.25
790,マンジュデンカブト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,5.0人気,9.0,,,0,0.0%,0.0%,0.0%,113.50,12.61,57.09
791,マチカネフクキタル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.0人気,49.3,,,0,0.0%,0.0%,0.0%,118.00,13.11,54.92
792,マチカネキンノホシ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,7.0人気,16.5,,,0,0.0%,0.0%,0.0%,116.90,12.99,55.43
793,マチカネイワシミズ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,7.0人気,16.6,,,0,0.0%,0.0%,0.0%,116.60,12.96,55.57
794,マタボーイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,9.0人気,94.9,,,0,0.0%,0.0%,0.0%,115.00,12.78,56.35
795,マイネルセレクト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,9.0人気,26.8,,,0,0.0%,0.0%,0.0%,117.50,13.06,55.15
796,ポリッシュパトリオット,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,6.0人気,20.9,,,0,0.0%,0.0%,0.0%,115.60,12.84,56.06
797,ホマレブルシヨワ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,4.0人気,12.3,,,0,0.0%,0.0%,0.0%,121.00,13.44,53.55
798,ホクトヘリオス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,8.0人気,81.0,,,0,0.0%,0.0%,0.0%,122.20,13.58,53.03
799,ボールドラツド(USA),  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,11.0人気,141.2,,,0,0.0%,0.0%,0.0%,118.50,13.17,54.68
800,ボールドコンバタント,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,8.0人気,39.6,,,0,0.0%,0.0%,0.0%,116.90,12.99,55.43
801,ホウヨウボーイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,9.0人気,94.8,,,0,0.0%,0.0%,0.0%,117.50,13.06,55.15
802,ペンタイア,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,5.0人気,19.3,,,0,0.0%,0.0%,0.0%,114.90,12.77,56.40
803,ヘイルトウサクセス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,14.0人気,123.0,,,0,0.0%,0.0%,0.0%,118.80,13.20,54.55
804,ブロッコ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,9.0人気,106.5,,,0,0.0%,0.0%,0.0%,117.30,13.03,55.24
805,プレミアムサンダー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,11.0人気,69.7,,,0,0.0%,0.0%,0.0%,118.20,13.13,54.82
806,フレーミングユース,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,3.0人気,6.3,,,0,0.0%,0.0%,0.0%,115.80,12.87,55.96
807,フレアリングダンサー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,12.0人気,44.8,,,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
808,ブランブルー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,5.0人気,14.3,,,0,0.0%,0.0%,0.0%,115.10,12.79,56.30
809,ブラックホーク,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,14.0人気,100.0,,,0,0.0%,0.0%,0.0%,115.70,12.86,56.01
810,フサイチソニック,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,9.0人気,107.8,,,0,0.0%,0.0%,0.0%,117.20,13.02,55.29
811,フイデイオン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,14.0人気,83.4,,,0,0.0%,0.0%,0.0%,118.00,13.11,54.92
812,ビワタケヒデ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,11.0人気,300.9,,,0,0.0%,0.0%,0.0%,121.30,13.48,53.42
813,ヒツタイトグローリー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,9.0人気,61.3,,,0,0.0%,0.0%,0.0%,118.60,13.18,54.64
814,ビッグサンデー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,13.0人気,74.9,,,0,0.0%,0.0%,0.0%,112.80,12.53,57.45
815,ヒシアリダー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,12.0人気,253.9,,,0,0.0%,0.0%,0.0%,119.40,13.27,54.27
816,ヒカリデユール,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,6.0人気,19.1,,,0,0.0%,0.0%,0.0%,114.50,12.72,56.59
817,ビービービー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,4.0人気,8.2,,,0,0.0%,0.0%,0.0%,113.30,12.59,57.19
818,バンブトンシエード,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,6.0人気,49.8,,,0,0.0%,0.0%,0.0%,120.30,13.37,53.87
819,パントレセレブル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,8.0人気,88.1,,,0,0.0%,0.0%,0.0%,119.20,13.24,54.36
820,ハンターコム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,6.0人気,23.0,,,0,0.0%,0.0%,0.0%,115.70,12.86,56.01
821,パレスダンサー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,7.0人気,23.8,,,0,0.0%,0.0%,0.0%,119.20,13.24,54.36
822,バトルライン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,15.0人気,311.1,,,0,0.0%,0.0%,0.0%,114.00,12.67,56.84
823,バチアー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,14.0人気,273.9,,,0,0.0%,0.0%,0.0%,115.10,12.79,56.30
824,ハイアーゲーム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,1.0人気,2.6,,,0,0.0%,0.0%,0.0%,114.50,12.72,56.59
825,ハードリドン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,16.0人気,151.8,,,0,0.0%,0.0%,0.0%,112.30,12.48,57.70
826,パーソナルラッシュ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,15.0人気,271.9,,,0,0.0%,0.0%,0.0%,116.70,12.97,55.53
827,ノースガスト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,8.0人気,13.3,,,0,0.0%,0.0%,0.0%,118.00,13.11,54.92
828,ネオヴァンドーム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,16.0人気,178.8,,,0,0.0%,0.0%,0.0%,119.30,13.26,54.32
829,ニツポーハヤテ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,6.0人気,22.5,,,0,0.0%,0.0%,0.0%,116.80,12.98,55.48
830,ナリタハヤブサ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,4.0人気,8.0,,,0,0.0%,0.0%,0.0%,113.80,12.64,56.94
831,ナリタタイシン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,9.0人気,83.2,,,0,0.0%,0.0%,0.0%,115.30,12.81,56.20
832,ナリタセンチュリー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,11.0人気,96.4,,,0,0.0%,0.0%,0.0%,119.20,13.24,54.36
833,ドリームウェル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,9.0人気,120.7,,,0,0.0%,0.0%,0.0%,115.80,12.87,55.96
834,ドラマテイツクビツド,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,6.0人気,11.5,,,0,0.0%,0.0%,0.0%,114.00,12.67,56.84
835,トライマイベスト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,12.0人気,73.2,,,0,0.0%,0.0%,0.0%,123.20,13.69,52.60
836,トビーズコーナー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,6.0人気,22.0,,,0,0.0%,0.0%,0.0%,115.90,12.88,55.91
837,トキノムサシ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,12.0人気,146.2,,,0,0.0%,0.0%,0.0%,121.70,13.52,53.25
838,トキノエイユウ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.0人気,50.2,,,0,0.0%,0.0%,0.0%,122.10,13.57,53.07
839,トーセンダンス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,7.0人気,20.3,,,0,0.0%,0.0%,0.0%,118.80,13.20,54.55
840,トウホーソアラ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,10.0人気,36.0,,,0,0.0%,0.0%,0.0%,116.00,12.89,55.86
841,デビッドジュニア,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,16.0人気,304.7,,,0,0.0%,0.0%,0.0%,116.80,12.98,55.48
842,テイエムサンデー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,8.0人気,32.8,,,0,0.0%,0.0%,0.0%,113.30,12.59,57.19
843,ディアブロ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,13.0人気,167.5,,,0,0.0%,0.0%,0.0%,119.60,13.29,54.18
844,ツルマルボーイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,3.0人気,6.4,,,0,0.0%,0.0%,0.0%,114.40,12.71,56.64
845,タンデイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,14.0人気,213.3,,,0,0.0%,0.0%,0.0%,122.00,13.56,53.11
846,ダンツシアトル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,12.0人気,279.2,,,0,0.0%,0.0%,0.0%,126.30,14.03,51.31
847,ダンスオブライフ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,8.0人気,36.6,,,0,0.0%,0.0%,0.0%,118.70,13.19,54.59
848,ダンシングキヤツプ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,11.0人気,67.7,,,0,0.0%,0.0%,0.0%,119.10,13.23,54.41
849,ダンシングカラー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,10.0人気,47.7,,,0,0.0%,0.0%,0.0%,114.20,12.69,56.74
850,ダミスター,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,10.0人気,122.5,,,0,0.0%,0.0%,0.0%,116.70,12.97,55.53
851,タニノフエバリツト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,14.0人気,129.2,,,0,0.0%,0.0%,0.0%,113.50,12.61,57.09
852,タクラマカン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,7.0人気,15.2,,,0,0.0%,0.0%,0.0%,116.30,12.92,55.72
853,タガノマイバッハ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,8.0人気,22.6,,,0,0.0%,0.0%,0.0%,121.10,13.46,53.51
854,タガノゲルニカ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,11.0人気,51.9,,,0,0.0%,0.0%,0.0%,117.90,13.10,54.96
855,ダイタクチカラ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,8.0人気,27.9,,,0,0.0%,0.0%,0.0%,113.10,12.57,57.29
856,タイガートウザイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,11.0人気,99.0,,,0,0.0%,0.0%,0.0%,119.80,13.31,54.09
857,ダイイチボーイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,3.0人気,12.0,,,0,0.0%,0.0%,0.0%,121.00,13.44,53.55
858,ゼネラリゼーシヨン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,7.0人気,19.7,,,0,0.0%,0.0%,0.0%,116.30,12.92,55.72
859,セイグン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,5.0人気,13.3,,,0,0.0%,0.0%,0.0%,120.20,13.36,53.91
860,スラヴィック,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,2.0人気,7.7,,,0,0.0%,0.0%,0.0%,118.10,13.12,54.87
861,スマノヒツト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,9.0人気,64.1,,,0,0.0%,0.0%,0.0%,119.00,13.22,54.45
862,スプラッシュオブカラー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,8.0人気,18.0,,,0,0.0%,0.0%,0.0%,114.60,12.73,56.54
863,スニッツェル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,12.0着,12.0人気,212.5,,,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
864,ストロングリターン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,11.0人気,147.3,,,0,0.0%,0.0%,0.0%,113.50,12.61,57.09
865,スクワートルスクワート,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,7.0人気,16.7,,,0,0.0%,0.0%,0.0%,110.90,12.32,58.43
866,スエヒロコマンダー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,8.0人気,45.0,,,0,0.0%,0.0%,0.0%,117.00,13.00,55.38
867,シルクフェイマス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,11.0人気,56.3,,,0,0.0%,0.0%,0.0%,113.30,12.59,57.19
868,シャルード,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,4.0人気,13.0,,,0,0.0%,0.0%,0.0%,116.50,12.94,55.62
869,シャーラスタニ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,6.0人気,13.1,,,0,0.0%,0.0%,0.0%,114.10,12.68,56.79
870,シャーディー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,4.0人気,12.9,,,0,0.0%,0.0%,0.0%,116.40,12.93,55.67
871,シナノリンボー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,6.0人気,24.0,,,0,0.0%,0.0%,0.0%,120.00,13.33,54.00
872,シナノボーイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,10.0人気,92.1,,,0,0.0%,0.0%,0.0%,117.80,13.09,55.01
873,シアトルエクスプレス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,5.0人気,14.0,,,0,0.0%,0.0%,0.0%,117.70,13.08,55.06
874,サンデイクリーク,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,16.0人気,325.3,,,0,0.0%,0.0%,0.0%,117.60,13.07,55.10
875,サンシヤインシテイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,8.0人気,22.3,,,0,0.0%,0.0%,0.0%,119.50,13.28,54.23
876,ザペイシエント,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,5.0人気,6.9,,,0,0.0%,0.0%,0.0%,113.50,12.61,57.09
877,ザッツザプレンティ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,15.0人気,390.5,,,0,0.0%,0.0%,0.0%,118.30,13.14,54.78
878,サザンヘイロー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,8.0人気,70.0,,,0,0.0%,0.0%,0.0%,115.30,12.81,56.20
879,サクラダイオー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,7.0人気,21.5,,,0,0.0%,0.0%,0.0%,116.60,12.96,55.57
880,サクラサニーオー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,5.0人気,11.9,,,0,0.0%,0.0%,0.0%,112.40,12.49,57.65
881,サクラゴールド2,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,6.0人気,16.7,,,0,0.0%,0.0%,0.0%,121.10,13.46,53.51
882,サクラオリオン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,16.0人気,234.9,,,0,0.0%,0.0%,0.0%,119.10,13.23,54.41
883,サクラオールイン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,11.0人気,79.3,,,0,0.0%,0.0%,0.0%,114.10,12.68,56.79
884,サウンドトラツク,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,3.0人気,5.0,,,0,0.0%,0.0%,0.0%,113.10,12.57,57.29
885,サイレントハンター,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,16.0人気,329.7,,,0,0.0%,0.0%,0.0%,117.30,13.03,55.24
886,サイドチヤペル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,8.0人気,149.9,,,0,0.0%,0.0%,0.0%,120.00,13.33,54.00
887,ザール,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,12.0人気,87.9,,,0,0.0%,0.0%,0.0%,117.80,13.09,55.01
888,コマツタイム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,1.0人気,1.6,,,0,0.0%,0.0%,0.0%,117.90,13.10,54.96
889,コパノジングー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.0人気,43.4,,,0,0.0%,0.0%,0.0%,120.30,13.37,53.87
890,コトノアサブキ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,6.0人気,88.5,,,0,0.0%,0.0%,0.0%,119.20,13.24,54.36
891,コシエクトーン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,5.0人気,10.1,,,0,0.0%,0.0%,0.0%,112.40,12.49,57.65
892,ゴールドレツト,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,10.0人気,115.3,,,0,0.0%,0.0%,0.0%,116.10,12.90,55.81
893,コーラルシー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,9.0人気,99.7,,,0,0.0%,0.0%,0.0%,115.50,12.83,56.10
894,ゲイメセン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,4.0人気,12.3,,,0,0.0%,0.0%,0.0%,114.20,12.69,56.74
895,クワイエットデイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,6.0人気,21.7,,,0,0.0%,0.0%,0.0%,115.00,12.78,56.35
896,グレートサン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,14.0着,13.0人気,204.2,,,0,0.0%,0.0%,0.0%,122.80,13.64,52.77
897,グリンモリー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,10.0人気,75.5,,,0,0.0%,0.0%,0.0%,115.30,12.81,56.20
898,グランドオペラ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,15.0着,15.0人気,246.8,,,0,0.0%,0.0%,0.0%,123.90,13.77,52.30
899,グランデラ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,14.0人気,112.5,,,0,0.0%,0.0%,0.0%,113.30,12.59,57.19
900,クシロキング,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,6.0人気,22.5,,,0,0.0%,0.0%,0.0%,119.00,13.22,54.45
901,キングオブキングス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,11.0人気,214.6,,,0,0.0%,0.0%,0.0%,118.30,13.14,54.78
902,キョウワアリシバ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,6.0人気,20.8,,,0,0.0%,0.0%,0.0%,115.40,12.82,56.15
903,キョウトシチー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,12.0人気,148.4,,,0,0.0%,0.0%,0.0%,116.80,12.98,55.48
904,キヨウエイプロミス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,5.0人気,26.0,,,0,0.0%,0.0%,0.0%,117.30,13.03,55.24
905,キャプテントゥーレ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,16.0着,16.0人気,215.8,,,0,0.0%,0.0%,0.0%,116.60,12.96,55.57
906,キッケンクリス,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,16.0人気,174.0,,,0,0.0%,0.0%,0.0%,112.10,12.46,57.81
907,カツアール,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,8.0人気,44.6,,,0,0.0%,0.0%,0.0%,115.20,12.80,56.25
908,カジユン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,16.0人気,131.4,,,0,0.0%,0.0%,0.0%,114.80,12.76,56.45
909,カーム,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,15.0人気,128.1,,,0,0.0%,0.0%,0.0%,115.00,12.78,56.35
910,カーネルシンボリ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,5.0人気,8.8,,,0,0.0%,0.0%,0.0%,117.20,13.02,55.29
911,オランテ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,6.0人気,17.3,,,0,0.0%,0.0%,0.0%,113.90,12.66,56.89
912,オオシヨウハーレー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,9.0人気,40.6,,,0,0.0%,0.0%,0.0%,116.80,12.98,55.48
913,オウエンダツドレイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,10.0人気,147.9,,,0,0.0%,0.0%,0.0%,117.00,13.00,55.38
914,エルソプラノ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.0人気,20.7,,,0,0.0%,0.0%,0.0%,117.60,13.07,55.10
915,エイシンフラッシュ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,3.0人気,4.7,,,0,0.0%,0.0%,0.0%,116.20,12.91,55.77
916,エイシンウオリア,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,9.0人気,103.5,,,0,0.0%,0.0%,0.0%,120.10,13.34,53.96
917,エアダブリン,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,12.0人気,108.4,,,0,0.0%,0.0%,0.0%,114.30,12.70,56.69
918,ウオロー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,10.0着,6.0人気,9.6,,,0,0.0%,0.0%,0.0%,114.00,12.67,56.84
919,ウォーニング,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,12.0人気,47.4,,,0,0.0%,0.0%,0.0%,114.30,12.70,56.69
920,ウエスタンジヨージ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,13.0着,16.0人気,82.0,,,0,0.0%,0.0%,0.0%,114.30,12.70,56.69
921,ウエスタンウインド,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,10.0人気,120.3,,,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
922,ウィナーズサークル,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,7.0人気,19.7,,,0,0.0%,0.0%,0.0%,117.70,13.08,55.06
923,ヴァレンティ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,5.0人気,7.1,,,0,0.0%,0.0%,0.0%,113.30,12.59,57.19
924,イチトクオー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,3.0人気,6.4,,,0,0.0%,0.0%,0.0%,122.20,13.58,53.03
925,イクスクルシヴヌレイエフ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,9.0人気,49.8,,,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
926,アンライバルド,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,7.0着,8.0人気,60.0,,,0,0.0%,0.0%,0.0%,116.20,12.91,55.77
927,アンクルスーパー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,3.0人気,8.9,,,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
928,アポインテッドデイ,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,8.0人気,75.7,,,0,0.0%,0.0%,0.0%,112.70,12.52,57.50
929,アーネストリー,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,8.0着,8.0人気,63.2,,,0,0.0%,0.0%,0.0%,116.70,12.97,55.53
930,"Zenno Rob Roy",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,5.0人気,13.4,,,0,0.0%,0.0%,0.0%,113.20,12.58,57.24
931,"Victory Gallop",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,6.0着,11.0人気,82.8,,,0,0.0%,0.0%,0.0%,112.90,12.54,57.40
932,"Try My Best",  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,9.0着,8.0人気,63.5,,,0,0.0%,0.0%,0.0%,115.30,12.81,56.20
933,Trempolino,  0-  0-  0-  1/  1,0.0%,0.0%,0.0%,0,0,0.0,11.0着,7.0人気,18.4,,,0,0.0%,0.0%,0.0%,114.00,12.67,56.84
