順位,母父馬,着別度数,勝率,連対率,複勝率,単勝回収値,複勝回収値,単勝適正回収値,平均着順,平均人気,平均単勝オッズ,単勝平均,複勝平均,マーク数,マーク率,２着率,３着率,平均タイム,平均1Fタイム,平均速度
434,Homebuilder,  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,2670,0.0,2.0着,13.0人気,112.1,,2670,0,0.0%,100.0%,0.0%,115.40,12.82,56.15
435,"Camden Town",  0-  1-  0-  0/  1,0.0%,100.0%,100.0%,0,920,0.0,2.0着,10.0人気,49.6,,920,0,0.0%,100.0%,0.0%,116.60,12.96,55.57
436,モバリツズ,  0-  0-  3-  8/ 11,0.0%,0.0%,27.3%,0,41,0.0,5.9着,5.4人気,29.2,,153,0,0.0%,0.0%,27.3%,115.28,12.81,56.21
437,ネオユニヴァース,  0-  0-  3-  7/ 10,0.0%,0.0%,30.0%,0,57,0.0,6.0着,5.1人気,22.4,,190,0,0.0%,0.0%,30.0%,113.38,12.60,57.15
438,チーフベアハート,  0-  0-  3-  1/  4,0.0%,0.0%,75.0%,0,312,0.0,3.8着,4.5人気,30.9,,417,0,0.0%,0.0%,75.0%,113.88,12.65,56.90
439,ニホンピロウイナー,  0-  0-  2- 17/ 19,0.0%,0.0%,10.5%,0,39,0.0,8.2着,8.8人気,82.3,,375,0,0.0%,0.0%,10.5%,114.55,12.73,56.57
440,ターゴワイス,  0-  0-  2- 14/ 16,0.0%,0.0%,12.5%,0,26,0.0,7.4着,5.9人気,39.2,,420,0,0.0%,0.0%,12.5%,116.53,12.95,55.61
441,ネプテユーヌス,  0-  0-  2- 12/ 14,0.0%,0.0%,14.3%,0,20,0.0,7.7着,7.3人気,47.0,,145,0,0.0%,0.0%,14.3%,115.77,12.86,55.97
442,クリスタルグリツターズ,  0-  0-  2-  4/  6,0.0%,0.0%,33.3%,0,51,0.0,6.8着,8.8人気,116.8,,155,0,0.0%,0.0%,33.3%,115.02,12.78,56.34
443,Houston,  0-  0-  2-  2/  4,0.0%,0.0%,50.0%,0,92,0.0,6.3着,8.0人気,105.9,,185,0,0.0%,0.0%,50.0%,114.95,12.77,56.37
444,プロント,  0-  0-  2-  8/ 10,0.0%,0.0%,20.0%,0,49,0.0,6.8着,7.6人気,35.4,,245,0,0.0%,0.0%,20.0%,115.83,12.87,55.94
445,サンプリンス,  0-  0-  2-  4/  6,0.0%,0.0%,33.3%,0,91,0.0,5.5着,5.8人気,21.4,,275,0,0.0%,0.0%,33.3%,117.52,13.06,55.14
446,"Pine Bluff",  0-  0-  2-  2/  4,0.0%,0.0%,50.0%,0,110,0.0,6.3着,5.3人気,38.9,,440,0,0.0%,0.0%,50.0%,114.63,12.74,56.53
447,トピオ,  0-  0-  2-  1/  3,0.0%,0.0%,66.7%,0,83,0.0,4.0着,3.3人気,8.9,,250,0,0.0%,0.0%,66.7%,114.10,12.68,56.79
448,"Spectacular Bid",  0-  0-  2-  1/  3,0.0%,0.0%,66.7%,0,143,0.0,5.3着,5.7人気,19.8,,215,0,0.0%,0.0%,66.7%,115.40,12.82,56.15
449,ボウプリンス,  0-  0-  2-  0/  2,0.0%,0.0%,100.0%,0,240,0.0,3.0着,4.5人気,11.2,,240,0,0.0%,0.0%,100.0%,112.25,12.47,57.73
450,"Giant's Causeway",  0-  0-  1-  7/  8,0.0%,0.0%,12.5%,0,313,0.0,7.5着,5.4人気,43.6,,2510,0,0.0%,0.0%,12.5%,114.24,12.69,56.72
451,トウカイテイオー,  0-  0-  1-  6/  7,0.0%,0.0%,14.3%,0,15,0.0,6.7着,4.3人気,15.6,,110,0,0.0%,0.0%,14.3%,115.10,12.79,56.30
452,アジュディケーティング,  0-  0-  1- 14/ 15,0.0%,0.0%,6.7%,0,39,0.0,8.9着,9.4人気,137.2,,590,0,0.0%,0.0%,6.7%,115.33,12.81,56.18
453,カコイーシーズ,  0-  0-  1- 11/ 12,0.0%,0.0%,8.3%,0,27,0.0,8.9着,10.8人気,126.2,,330,0,0.0%,0.0%,8.3%,114.60,12.73,56.54
454,"El Gran Senor",  0-  0-  1-  4/  5,0.0%,0.0%,20.0%,0,60,0.0,6.8着,7.0人気,69.1,,300,0,0.0%,0.0%,20.0%,115.00,12.78,56.35
455,フオワードパス,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,52,0.0,7.0着,7.5人気,26.5,,210,0,0.0%,0.0%,25.0%,114.03,12.67,56.83
456,ソヴリングリーム,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,50,0.0,6.3着,4.8人気,14.5,,200,0,0.0%,0.0%,25.0%,116.10,12.90,55.81
457,デイバインギフト,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,83,0.0,5.0着,4.7人気,18.7,,250,0,0.0%,0.0%,33.3%,114.90,12.77,56.40
458,アザーストーンウツド,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,50,0.0,4.7着,6.3人気,14.5,,150,0,0.0%,0.0%,33.3%,115.00,12.78,56.35
459,リアルム,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,460,0.0,3.5着,11.0人気,71.6,,920,0,0.0%,0.0%,50.0%,111.10,12.34,58.33
460,"Hasty Flyer",  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,160,0.0,3.5着,5.5人気,16.2,,320,0,0.0%,0.0%,50.0%,112.00,12.44,57.86
461,フイダルゴ,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,30,0.0,5.5着,4.5人気,9.9,,120,0,0.0%,0.0%,25.0%,114.23,12.69,56.73
462,テイエムオペラオー,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,245,0.0,5.8着,8.0人気,132.8,,980,0,0.0%,0.0%,25.0%,114.33,12.70,56.68
463,ジヨンテイオンブル,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,210,0.0,5.3着,5.8人気,16.6,,840,0,0.0%,0.0%,25.0%,113.73,12.64,56.98
464,"Run the Gantlet",  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,60,0.0,8.8着,3.5人気,9.6,,240,0,0.0%,0.0%,25.0%,117.00,13.00,55.38
465,アウトリガー,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,246,0.0,5.7着,9.7人気,51.4,,740,0,0.0%,0.0%,33.3%,114.63,12.74,56.53
466,クリスタルパレス,  0-  0-  1-  9/ 10,0.0%,0.0%,10.0%,0,47,0.0,8.3着,7.7人気,52.3,,470,0,0.0%,0.0%,10.0%,115.84,12.87,55.94
467,Alzao,  0-  0-  1-  6/  7,0.0%,0.0%,14.3%,0,70,0.0,8.7着,7.9人気,67.3,,490,0,0.0%,0.0%,14.3%,115.30,12.81,56.20
468,ピルサドスキー,  0-  0-  1-  5/  6,0.0%,0.0%,16.7%,0,26,0.0,8.8着,10.0人気,183.7,,160,0,0.0%,0.0%,16.7%,116.25,12.92,55.74
469,ハギノカムイオー,  0-  0-  1-  4/  5,0.0%,0.0%,20.0%,0,38,0.0,10.8着,11.4人気,158.9,,190,0,0.0%,0.0%,20.0%,117.82,13.09,55.00
470,キタノカチドキ,  0-  0-  1-  4/  5,0.0%,0.0%,20.0%,0,26,0.0,7.2着,7.8人気,92.0,,130,0,0.0%,0.0%,20.0%,116.28,12.92,55.73
471,L'Enjoleur,  0-  0-  1-  4/  5,0.0%,0.0%,20.0%,0,390,0.0,7.0着,8.2人気,49.2,,1950,0,0.0%,0.0%,20.0%,114.48,12.72,56.60
472,プラウドデボネア,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,72,0.0,8.3着,8.5人気,105.3,,290,0,0.0%,0.0%,25.0%,112.90,12.54,57.40
473,グリーングラス,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,37,0.0,9.3着,7.8人気,61.1,,150,0,0.0%,0.0%,25.0%,115.60,12.84,56.06
474,イエラパ,  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,42,0.0,7.0着,6.3人気,49.0,,170,0,0.0%,0.0%,25.0%,115.83,12.87,55.95
475,"The Minstrel",  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,70,0.0,5.8着,6.8人気,33.1,,280,0,0.0%,0.0%,25.0%,113.70,12.63,56.99
476,"Stop the Music",  0-  0-  1-  3/  4,0.0%,0.0%,25.0%,0,470,0.0,8.3着,9.3人気,61.9,,1880,0,0.0%,0.0%,25.0%,113.70,12.63,56.99
477,メンデス,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,80,0.0,9.3着,8.0人気,38.6,,240,0,0.0%,0.0%,33.3%,115.60,12.84,56.06
478,バツクストツパー,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,50,0.0,6.7着,4.3人気,12.2,,150,0,0.0%,0.0%,33.3%,114.07,12.67,56.81
479,ニルコス,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,163,0.0,6.3着,8.0人気,38.6,,490,0,0.0%,0.0%,33.3%,113.03,12.56,57.33
480,タイキブリザード,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,63,0.0,5.0着,8.7人気,45.0,,190,0,0.0%,0.0%,33.3%,113.93,12.66,56.88
481,コウストンズクラウン,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,190,0.0,8.0着,9.3人気,49.7,,570,0,0.0%,0.0%,33.3%,114.53,12.73,56.58
482,エリモシブレー,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,93,0.0,5.7着,3.7人気,8.7,,280,0,0.0%,0.0%,33.3%,113.37,12.60,57.16
483,"Our Emblem",  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,33,0.0,9.0着,5.0人気,34.2,,100,0,0.0%,0.0%,33.3%,115.70,12.86,56.01
484,"Forty Niner",  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,113,0.0,8.3着,8.7人気,59.1,,340,0,0.0%,0.0%,33.3%,116.37,12.93,55.69
485,"Deputy Commander",  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,56,0.0,6.3着,3.3人気,7.8,,170,0,0.0%,0.0%,33.3%,113.03,12.56,57.33
486,"Conquistador Cielo",  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,743,0.0,7.7着,9.0人気,50.5,,2230,0,0.0%,0.0%,33.3%,114.60,12.73,56.54
487,Bernardini,  0-  0-  1-  2/  3,0.0%,0.0%,33.3%,0,36,0.0,9.0着,4.0人気,15.0,,110,0,0.0%,0.0%,33.3%,115.07,12.79,56.32
488,ワラビー,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,70,0.0,4.5着,1.5人気,3.8,,140,0,0.0%,0.0%,50.0%,112.55,12.51,57.57
489,レイバーン,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,125,0.0,9.5着,10.0人気,115.8,,250,0,0.0%,0.0%,50.0%,120.35,13.37,53.84
490,リファーズウィッシュ,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,265,0.0,9.0着,11.5人気,112.9,,530,0,0.0%,0.0%,50.0%,113.65,12.63,57.02
491,メイショウオウドウ,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,65,0.0,9.5着,9.0人気,90.6,,130,0,0.0%,0.0%,50.0%,115.95,12.88,55.89
492,ブロッコ,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,75,0.0,7.5着,9.0人気,188.9,,150,0,0.0%,0.0%,50.0%,111.80,12.42,57.96
493,フエリオール,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,550,0.0,5.5着,9.5人気,46.8,,1100,0,0.0%,0.0%,50.0%,115.50,12.83,56.10
494,ゴールドヘイロー,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,535,0.0,4.5着,10.5人気,65.0,,1070,0,0.0%,0.0%,50.0%,114.95,12.77,56.37
495,キノー,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,110,0.0,7.0着,7.0人気,34.2,,220,0,0.0%,0.0%,50.0%,114.70,12.74,56.50
496,カブラヤオー,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,80,0.0,7.5着,2.5人気,8.0,,160,0,0.0%,0.0%,50.0%,118.40,13.16,54.73
497,Phardante,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,60,0.0,7.5着,2.5人気,4.8,,120,0,0.0%,0.0%,50.0%,111.90,12.43,57.91
498,O'Reilly,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,90,0.0,4.5着,5.0人気,10.5,,180,0,0.0%,0.0%,50.0%,111.45,12.38,58.14
499,"In Reality",  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,80,0.0,5.5着,4.0人気,13.7,,160,0,0.0%,0.0%,50.0%,117.45,13.05,55.17
500,"Chester House",  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,215,0.0,4.5着,8.0人気,24.5,,430,0,0.0%,0.0%,50.0%,115.95,12.88,55.89
501,"Brigadier Gerard",  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,175,0.0,8.0着,7.0人気,25.3,,350,0,0.0%,0.0%,50.0%,115.10,12.79,56.30
502,Apalachee,  0-  0-  1-  1/  2,0.0%,0.0%,50.0%,0,85,0.0,7.0着,7.0人気,57.8,,170,0,0.0%,0.0%,50.0%,115.30,12.81,56.20
503,リンバアダンサー,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,630,0.0,3.0着,6.0人気,28.0,,630,0,0.0%,0.0%,100.0%,115.50,12.83,56.10
504,ミステリー,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,190,0.0,3.0着,5.0人気,7.2,,190,0,0.0%,0.0%,100.0%,112.50,12.50,57.60
505,プリメラ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,250,0.0,3.0着,6.0人気,15.5,,250,0,0.0%,0.0%,100.0%,115.70,12.86,56.01
506,フオンタラバル,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,0,0.0,3.0着,2.0人気,4.9,,,0,0.0%,0.0%,100.0%,116.70,12.97,55.53
507,ヒデチカラ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,300,0.0,3.0着,6.0人気,18.3,,300,0,0.0%,0.0%,100.0%,117.50,13.06,55.15
508,ヒカルタカイ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,130,0.0,3.0着,1.0人気,2.5,,130,0,0.0%,0.0%,100.0%,115.10,12.79,56.30
509,ハクズイコウ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,150,0.0,3.0着,4.0人気,6.6,,150,0,0.0%,0.0%,100.0%,118.50,13.17,54.68
510,ハイブリツジスルー,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,180,0.0,3.0着,3.0人気,6.7,,180,0,0.0%,0.0%,100.0%,112.90,12.54,57.40
511,ノーアリバイ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,370,0.0,3.0着,6.0人気,14.1,,370,0,0.0%,0.0%,100.0%,111.90,12.43,57.91
512,ナスコ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,310,0.0,3.0着,4.0人気,8.0,,310,0,0.0%,0.0%,100.0%,113.50,12.61,57.09
513,ナグルスキー,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,160,0.0,3.0着,4.0人気,4.7,,160,0,0.0%,0.0%,100.0%,114.80,12.76,56.45
514,タンゾア,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,150,0.0,3.0着,3.0人気,6.5,,150,0,0.0%,0.0%,100.0%,115.50,12.83,56.10
515,スーパーライト,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,0,0.0,3.0着,2.0人気,2.9,,,0,0.0%,0.0%,100.0%,118.30,13.14,54.78
516,サンキヨーシヨウリ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,210,0.0,3.0着,4.0人気,6.8,,210,0,0.0%,0.0%,100.0%,112.70,12.52,57.50
517,グレートセイカン,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,1140,0.0,3.0着,7.0人気,75.2,,1140,0,0.0%,0.0%,100.0%,119.10,13.23,54.41
518,カーネルシンボリ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,160,0.0,3.0着,4.0人気,7.5,,160,0,0.0%,0.0%,100.0%,115.90,12.88,55.91
519,アンシエントタイム,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,290,0.0,3.0着,4.0人気,10.4,,290,0,0.0%,0.0%,100.0%,112.30,12.48,57.70
520,アストラルグリーン,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,620,0.0,3.0着,9.0人気,27.0,,620,0,0.0%,0.0%,100.0%,116.20,12.91,55.77
521,アークテイツクフラツシユ,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,300,0.0,3.0着,5.0人気,10.2,,300,0,0.0%,0.0%,100.0%,111.90,12.43,57.91
522,"Wekiva Springs",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,810,0.0,3.0着,8.0人気,70.3,,810,0,0.0%,0.0%,100.0%,116.00,12.89,55.86
523,"Smoke Glacken",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,190,0.0,3.0着,3.0人気,7.6,,190,0,0.0%,0.0%,100.0%,112.30,12.48,57.70
524,"Sir Cat",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,120,0.0,3.0着,2.0人気,4.3,,120,0,0.0%,0.0%,100.0%,112.10,12.46,57.81
525,Sea-Bird,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,110,0.0,3.0着,3.0人気,5.2,,110,0,0.0%,0.0%,100.0%,113.10,12.57,57.29
526,"Royal Record",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,130,0.0,3.0着,1.0人気,2.8,,130,0,0.0%,0.0%,100.0%,115.40,12.82,56.15
527,Romulus,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,270,0.0,3.0着,7.0人気,16.7,,270,0,0.0%,0.0%,100.0%,116.00,12.89,55.86
528,Reviewer,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,430,0.0,3.0着,9.0人気,13.4,,430,0,0.0%,0.0%,100.0%,112.40,12.49,57.65
529,Premiership,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,180,0.0,3.0着,3.0人気,6.1,,180,0,0.0%,0.0%,100.0%,114.20,12.69,56.74
530,Pitcairn,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,440,0.0,3.0着,6.0人気,34.0,,440,0,0.0%,0.0%,100.0%,114.50,12.72,56.59
531,"Pennine Walk",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,180,0.0,3.0着,3.0人気,6.0,,180,0,0.0%,0.0%,100.0%,112.60,12.51,57.55
532,"Parade Marshal",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,130,0.0,3.0着,1.0人気,2.6,,130,0,0.0%,0.0%,100.0%,111.50,12.39,58.12
533,Oratorio,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,130,0.0,3.0着,1.0人気,2.6,,130,0,0.0%,0.0%,100.0%,115.70,12.86,56.01
534,"Northern Fashion",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,110,0.0,3.0着,2.0人気,2.9,,110,0,0.0%,0.0%,100.0%,114.00,12.67,56.84
535,Lombardi,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,150,0.0,3.0着,1.0人気,2.5,,150,0,0.0%,0.0%,100.0%,113.50,12.61,57.09
536,"Kelly Kip",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,420,0.0,3.0着,8.0人気,19.8,,420,0,0.0%,0.0%,100.0%,114.70,12.74,56.50
537,"Invincible Spirit",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,160,0.0,3.0着,3.0人気,5.1,,160,0,0.0%,0.0%,100.0%,109.90,12.21,58.96
538,"Highest Honor",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,210,0.0,3.0着,4.0人気,6.7,,210,0,0.0%,0.0%,100.0%,113.20,12.58,57.24
539,Hawaii,  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,270,0.0,3.0着,4.0人気,13.3,,270,0,0.0%,0.0%,100.0%,114.80,12.76,56.45
540,"Garde Royale",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,160,0.0,3.0着,3.0人気,4.6,,160,0,0.0%,0.0%,100.0%,112.80,12.53,57.45
541,"Devon Lane",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,170,0.0,3.0着,2.0人気,4.0,,170,0,0.0%,0.0%,100.0%,115.90,12.88,55.91
542,"Classic Go Go",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,130,0.0,3.0着,3.0人気,3.9,,130,0,0.0%,0.0%,100.0%,113.30,12.59,57.19
543,"Blushing John",  0-  0-  1-  0/  1,0.0%,0.0%,100.0%,0,120,0.0,3.0着,1.0人気,2.1,,120,0,0.0%,0.0%,100.0%,115.20,12.80,56.25
544,ダイナガリバー,  0-  0-  0-  8/  8,0.0%,0.0%,0.0%,0,0,0.0,7.0着,9.3人気,88.4,,,0,0.0%,0.0%,0.0%,114.59,12.73,56.55
545,ゼダーン,  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,6.0着,7.7人気,33.3,,,0,0.0%,0.0%,0.0%,114.90,12.77,56.40
546,アーミジャー,  0-  0-  0- 10/ 10,0.0%,0.0%,0.0%,0,0,0.0,9.6着,7.5人気,73.3,,,0,0.0%,0.0%,0.0%,115.80,12.87,55.96
547,ミンシオ,  0-  0-  0-  8/  8,0.0%,0.0%,0.0%,0,0,0.0,8.0着,7.5人気,41.1,,,0,0.0%,0.0%,0.0%,116.91,12.99,55.43
548,"Cherokee Run",  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,6.0着,5.8人気,26.6,,,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
549,Ballymoss,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,5.5着,8.0人気,21.3,,,0,0.0%,0.0%,0.0%,114.53,12.73,56.58
550,ダラノーア,  0-  0-  0-  8/  8,0.0%,0.0%,0.0%,0,0,0.0,7.3着,6.1人気,30.0,,,0,0.0%,0.0%,0.0%,116.45,12.94,55.65
551,ハンターコム,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,5.3着,6.8人気,20.9,,,0,0.0%,0.0%,0.0%,115.25,12.81,56.23
552,デユール,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,5.0着,6.0人気,20.6,,,0,0.0%,0.0%,0.0%,114.90,12.77,56.40
553,トライバルチーフ,  0-  0-  0-  9/  9,0.0%,0.0%,0.0%,0,0,0.0,8.7着,9.4人気,69.2,,,0,0.0%,0.0%,0.0%,117.33,13.04,55.23
554,ハイハツト,  0-  0-  0-  8/  8,0.0%,0.0%,0.0%,0,0,0.0,7.3着,7.9人気,36.6,,,0,0.0%,0.0%,0.0%,114.78,12.75,56.46
555,Hennessy,  0-  0-  0-  7/  7,0.0%,0.0%,0.0%,0,0,0.0,10.1着,9.7人気,102.5,,,0,0.0%,0.0%,0.0%,116.56,12.95,55.60
556,フイリツプオブスペイン,  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,8.2着,8.2人気,50.3,,,0,0.0%,0.0%,0.0%,115.78,12.86,55.97
557,"El Prado",  0-  0-  0-  6/  6,0.0%,0.0%,0.0%,0,0,0.0,8.3着,7.7人気,51.9,,,0,0.0%,0.0%,0.0%,113.93,12.66,56.88
558,スカレー,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,6.4着,7.2人気,45.6,,,0,0.0%,0.0%,0.0%,118.94,13.22,54.48
559,ジムフレンチ,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,7.8着,11.0人気,105.0,,,0,0.0%,0.0%,0.0%,116.68,12.96,55.54
560,ヘリオス,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,5.8着,10.5人気,40.0,,,0,0.0%,0.0%,0.0%,114.58,12.73,56.56
561,エリモホーク,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,7.3着,7.0人気,50.9,,,0,0.0%,0.0%,0.0%,115.98,12.89,55.87
562,Intikhab,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,10.0着,7.0人気,44.3,,,0,0.0%,0.0%,0.0%,115.10,12.79,56.30
563,ビゼンニシキ,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,5.0着,6.7人気,29.1,,,0,0.0%,0.0%,0.0%,113.90,12.66,56.89
564,"Red Ransom",  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,6.0着,5.7人気,15.7,,,0,0.0%,0.0%,0.0%,116.70,12.97,55.53
565,"Far Out East",  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,5.7着,11.3人気,120.8,,,0,0.0%,0.0%,0.0%,113.60,12.62,57.04
566,シプリアニ,  0-  0-  0-  7/  7,0.0%,0.0%,0.0%,0,0,0.0,8.6着,7.6人気,29.0,,,0,0.0%,0.0%,0.0%,113.70,12.63,56.99
567,ミシル,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,7.6着,6.4人気,114.9,,,0,0.0%,0.0%,0.0%,116.48,12.94,55.63
568,フレアリングダンサー,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,6.8着,4.8人気,16.2,,,0,0.0%,0.0%,0.0%,116.26,12.92,55.74
569,タカウオーク,  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,8.4着,4.8人気,12.4,,,0,0.0%,0.0%,0.0%,113.08,12.56,57.31
570,"Septieme Ciel",  0-  0-  0-  5/  5,0.0%,0.0%,0.0%,0,0,0.0,7.2着,12.4人気,222.0,,,0,0.0%,0.0%,0.0%,113.66,12.63,57.01
571,ホワイトフアイア,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,7.0着,7.8人気,21.5,,,0,0.0%,0.0%,0.0%,115.70,12.86,56.01
572,テンパレートシル,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,6.3着,6.5人気,32.3,,,0,0.0%,0.0%,0.0%,113.70,12.63,56.99
573,スポーツキー,  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,9.0着,9.5人気,147.3,,,0,0.0%,0.0%,0.0%,118.78,13.20,54.56
574,"Rainbow Quest",  0-  0-  0-  4/  4,0.0%,0.0%,0.0%,0,0,0.0,7.8着,9.0人気,69.3,,,0,0.0%,0.0%,0.0%,113.13,12.57,57.28
575,ピツトカーン,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,8.7着,6.7人気,100.8,,,0,0.0%,0.0%,0.0%,117.95,13.11,54.94
576,タリヤートス,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,8.0着,11.3人気,38.2,,,0,0.0%,0.0%,0.0%,113.37,12.60,57.16
577,タヤスツヨシ,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,6.7着,9.3人気,137.1,,,0,0.0%,0.0%,0.0%,114.30,12.70,56.69
578,スーパーサム,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,6.7着,11.0人気,99.9,,,0,0.0%,0.0%,0.0%,114.13,12.68,56.78
579,サザンヘイロー,  0-  0-  0-  3/  3,0.0%,0.0%,0.0%,0,0,0.0,6.0着,8.7人気,153.3,,,0,0.0%,0.0%,0.0%,113.73,12.64,56.98
